study_name,study_value,seed,regime,n_assets,budget,execution_mode,execution_billing_mode,noise_model,depolarizing_strength_1q,depolarizing_strength_2q,measurement_error,transpile_topology,mixer_type,p_layers,evaluation_budget,n_init_points,shots,cvar_alpha,invalid_penalty,method,best_raw_objective,best_valid_energy,feasible_hit_rate,mean_objective_variance,mean_approx_gap,best_approx_ratio,mean_approx_ratio,best_valid_regret_auc,best_valid_energy_per_shot,best_valid_energy_per_usd,mean_shot_noise_variance_proxy,mean_excess_variance,best_valid_sharpe_ratio,mean_best_valid_sharpe_ratio,mean_budget_violation,violation_counts,mean_zne_correction_magnitude,shots_to_first_feasible,elapsed_seconds,total_objective_calls,effective_shots,estimated_billed_seconds,estimated_qpu_cost_usd,win_share,exact_reference_available,constraint_hardness,penalty_doublings,best_params
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.3797794900595858,-0.3797794900595858,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.684345586960668,3.684345586960668,0.0,"{""0"": 1}",0.0,0.0,4.633300704881549e-05,1,0.0,0.0,0.0,0.3333333333333333,True,0.234375,0,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.3797794900595858,-0.3797794900595858,1.0,2.0672557870431634e-07,0.0,1.0,1.0,0.0,-0.000494504544348419,nan,1.615374312794138e-09,2.0511020439152217e-07,3.684345586960668,3.6843455869606685,0.1484375,"{""0"": 659, ""1"": 104, ""2"": 5}",0.0,128.0,0.00312587502412498,6,768.0,12.001897750014905,0.0,0.3333333333333333,True,0.234375,0,"[5.459731123306307, 0.7129044125075348, 1.5862512825194854, 1.2174712756428663]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.3797794900595858,-0.3797794900595858,1.0,1.0816184806999587e-06,0.0,1.0,1.0,0.0,-0.000494504544348419,nan,8.450475109635095e-09,1.0731680055903236e-06,3.684345586960668,3.6843455869606685,0.1875,"{""0"": 628, ""1"": 136, ""2"": 4}",0.0,128.0,0.003514499985612929,6,768.0,12.002033415948972,0.0,0.3333333333333333,True,0.234375,0,"[2.389977651122358, 0.9899506117071977, 0.8989367913081399, 1.7270961367581124]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.37973338332748785,-0.3797794900595858,1.0,3.4366524079750455e-07,0.0,1.0,1.0,0.0,-0.000494504544348419,nan,2.6848846937305043e-09,3.409803561037741e-07,3.684345586960668,3.6843455869606685,0.15104166666666666,"{""0"": 656, ""1"": 108, ""2"": 4}",0.0,128.0,0.34653716697357595,6,768.0,12.002177458023652,0.0,0.0,True,0.234375,0,"[4.301382415191508, 1.19213964944725, 5.127370914276506, 0.9188249527016425]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.45808483385641985,-0.45808483385641985,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,4.489602407867099,4.489602407867099,0.0,"{""0"": 1}",0.0,0.0,4.537502536550164e-05,1,0.0,0.0,0.0,1.0,True,0.234375,0,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.4557849614644523,-0.45808483385641985,1.0,2.529363885365547e-05,0.0,1.0,1.0,0.0,-0.0005964646274172133,nan,1.9760655354418335e-07,2.5096032300111284e-05,4.489602407867099,4.489602407867099,1.0768229166666667,"{""0"": 208, ""1"": 352, ""2"": 156, ""3"": 45, ""4"": 7}",0.0,128.0,0.004124625003896654,6,768.0,12.002122252015397,0.0,0.0,True,0.234375,0,"[3.7390511610983, 1.8113774525013575, 6.221098545363186, 2.7815767548739183]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.45639139819483787,-0.45808483385641985,1.0,2.334298965746273e-05,0.0,1.0,1.0,0.0,-0.0005964646274172133,nan,1.823671066989276e-07,2.3160622550763804e-05,4.489602407867099,4.489602407867099,1.05078125,"{""0"": 221, ""1"": 339, ""2"": 158, ""3"": 48, ""4"": 2}",0.0,128.0,0.0035107919829897583,6,768.0,12.00185166602023,0.0,0.0,True,0.234375,0,"[3.8441392161081107, 3.1001551870225565, 1.5081884344084755, 0.5491852456155029]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.4565774012901697,-0.45808483385641985,1.0,4.0448909351370466e-05,0.0,1.0,1.0,0.0,-0.0005964646274172133,nan,3.1600710430758176e-07,4.0132902247062884e-05,4.489602407867099,4.489602407867099,1.1197916666666667,"{""0"": 188, ""1"": 354, ""2"": 180, ""3"": 38, ""4"": 8}",0.0,128.0,0.2401361670345068,6,768.0,12.002130624954589,0.0,0.0,True,0.234375,0,"[4.918692771126267, 1.006398700748563, 0.0, 0.66730718554227]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.3797794900595858,-0.3797794900595858,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.684345586960668,3.684345586960668,0.0,"{""0"": 1}",0.0,0.0,4.533398896455765e-05,1,0.0,0.0,0.0,1.0,True,0.234375,0,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.3762694745409035,-0.3797794900595858,1.0,1.9617722513738205e-05,0.00012295128559438226,1.0,1.0003243739643513,0.0,-0.000494504544348419,nan,1.5326345713857973e-07,1.9464459056599623e-05,3.684345586960668,3.5366851512989412,1.0364583333333333,"{""0"": 234, ""1"": 326, ""2"": 160, ""3"": 42, ""4"": 6}",0.0,128.0,0.0037712909979745746,6,768.0,12.002005501883104,0.0,0.0,True,0.234375,0,"[3.5043043887444267, 1.020110029210067, 0.8040801694716121, 1.2263975521354817]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.3768560852068857,-0.3797794900595858,1.0,1.8296685813568952e-05,0.00012295128559438226,1.0,1.0003243739643513,0.0,-0.000494504544348419,nan,1.4294285791850744e-07,1.8153742955650442e-05,3.684345586960668,3.5366851512989412,1.0494791666666667,"{""0"": 215, ""1"": 352, ""2"": 155, ""3"": 40, ""4"": 6}",0.0,128.0,0.0036336250486783683,6,768.0,12.001894418033771,0.0,0.0,True,0.234375,0,"[2.6633405693233962, 1.0768362326208696, 0.9858224122218118, 1.453733218557074]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.37757208135718867,-0.3797794900595858,1.0,2.042411514821078e-05,0.0,1.0,1.0,0.0,-0.000494504544348419,nan,1.5956339959539672e-07,2.026455174861538e-05,3.684345586960668,3.6843455869606685,1.08984375,"{""0"": 211, ""1"": 344, ""2"": 152, ""3"": 55, ""4"": 6}",0.0,128.0,0.4052596249966882,6,768.0,12.002235458989162,0.0,0.0,True,0.234375,0,"[4.301382415191508, 1.19213964944725, 5.127370914276506, 0.9188249527016425]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.45808483385641985,-0.45808483385641985,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,4.489602407867099,4.489602407867099,0.0,"{""0"": 1}",0.0,0.0,4.3042004108428955e-05,1,0.0,0.0,0.0,1.0,True,0.234375,0,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.4560613143906835,-0.45808483385641985,1.0,92.72638425904017,0.0004336132637211924,1.0,1.0009519852922162,0.0,-0.0005964646274172133,nan,0.7244248770237514,92.00195938201642,4.489602407867099,4.453903017612323,1.5872395833333333,"{""0"": 150, ""1"": 251, ""2"": 188, ""3"": 124, ""4"": 55}",0.0,128.0,0.0035542920231819153,6,768.0,12.001962417038158,0.0,0.0,True,0.234375,0,"[6.070552558348777, 1.4155145634066013, 2.4132972624589346, 2.829379374454144]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.45584977171477337,-0.45808483385641985,1.0,114.12161505328366,0.0012811322028757621,1.0,1.0028230652840404,0.0038433966086272864,-0.0005964646274172133,nan,0.8915751176037786,113.23003993567988,4.489602407867099,4.341722324019332,1.4375,"{""0"": 160, ""1"": 237, ""2"": 257, ""3"": 103, ""4"": 11}",0.0,128.0,0.0034956669551320374,6,768.0,12.001890165905934,0.0,0.0,True,0.234375,0,"[4.190865052510187, 0.3052883698348405, 1.1614625980063988, 0.20245940921342592]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.4560719812974776,-0.45808483385641985,1.0,7.684874008790736e-05,0.00018072552346692916,1.0,1.0003954602480591,0.0,-0.0005964646274172133,nan,6.003807819367763e-07,7.624835930597058e-05,4.489602407867099,4.491439859863108,1.5989583333333333,"{""0"": 158, ""1"": 248, ""2"": 182, ""3"": 104, ""4"": 76}",0.0,128.0,0.37429408403113484,6,768.0,12.0022407079814,0.0,0.0,True,0.234375,0,"[0.09482557064286855, 1.5164499311247506, 3.2831238597459733, 0.5023804868708834]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.3797794900595858,-0.3797794900595858,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.684345586960668,3.684345586960668,0.0,"{""0"": 1}",0.0,0.0,4.333298420533538e-05,1,0.0,0.0,0.0,1.0,True,0.234375,0,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.3744141462213294,-0.3797794900595858,1.0,150.51862061558907,0.00012295128559438226,1.0,1.0003243739643513,0.0,-0.000494504544348419,nan,1.1759267235592896,149.34269389202976,3.684345586960668,3.5366851512989412,1.765625,"{""0"": 138, ""1"": 199, ""2"": 221, ""3"": 125, ""4"": 85}",0.0,128.0,0.0034145829849876463,6,768.0,12.001978122920264,0.0,0.0,True,0.234375,0,"[2.3536852357146896, 3.1240148705040416, 2.2288676762896507, 3.022866483944935]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.373300697458148,-0.3797794900595858,1.0,160.33293479741857,0.0018963123107628432,1.0,1.0050717120024262,0.0,-0.000494504544348419,nan,1.2526010531048326,159.08033374431375,3.684345586960668,3.321454936545241,1.88671875,"{""0"": 89, ""1"": 224, ""2"": 267, ""3"": 61, ""4"": 127}",0.0,128.0,0.0032832089927978814,6,768.0,12.001861416909378,0.0,0.0,True,0.234375,0,"[2.576454948409724, 0.8034733144198312, 0.7124594940207734, 1.540618839470746]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.37338246158564226,-0.3797794900595858,1.0,158.28250014041177,0.0032506146137982936,1.0,1.0087772217356903,0.0056286817223256125,-0.000494504544348419,nan,1.236582032346967,157.0459181080648,3.684345586960668,3.2640036019588705,1.76953125,"{""0"": 125, ""1"": 191, ""2"": 267, ""3"": 106, ""4"": 79}",0.0,128.0,0.29982666700379923,6,768.0,12.002163707045838,0.0,0.0,True,0.234375,0,"[5.866202437227249, 0.0, 3.3302547214323712, 0.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.45808483385641985,-0.45808483385641985,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,4.489602407867099,4.489602407867099,0.0,"{""0"": 1}",0.0,0.0,4.3042004108428955e-05,1,0.0,0.0,0.0,1.0,True,0.234375,0,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.4564335106924977,-0.45808483385641985,1.0,5.7492618584615664e-05,0.0004336132637211924,1.0,1.0009519852922162,0.0,-0.0005964646274172133,nan,4.4916108269230987e-07,5.704345750192336e-05,4.489602407867099,4.453903017612323,1.42578125,"{""0"": 153, ""1"": 288, ""2"": 200, ""3"": 101, ""4"": 26}",0.0,128.0,0.003611417021602392,6,768.0,12.001952331978828,0.0,0.0,True,0.234375,0,"[3.7390511610983, 1.8113774525013575, 6.221098545363186, 2.7815767548739183]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.45717685609128533,-0.45808483385641985,1.0,4.822899577068551e-05,0.00018072552346692916,1.0,1.0003954602480591,0.0005421765704007875,-0.0005964646274172133,nan,3.7678902945848056e-07,4.785220674122703e-05,4.489602407867099,4.491439859863108,1.3776041666666667,"{""0"": 164, ""1"": 282, ""2"": 210, ""3"": 92, ""4"": 20}",0.0,128.0,0.00339933397481218,6,768.0,12.001842041034251,0.0,0.0,True,0.234375,0,"[4.117502134309149, 0.23192545163380204, 1.234825516207437, 0.27582232741446433]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.4547274738268144,-0.45808483385641985,1.0,5.095434979520327e-05,0.0,1.0,1.0,0.0,-0.0005964646274172133,nan,3.980808577750255e-07,5.055626893742824e-05,4.489602407867099,4.489602407867099,1.32421875,"{""0"": 180, ""1"": 283, ""2"": 198, ""3"": 90, ""4"": 17}",0.0,128.0,0.2600511250202544,6,768.0,12.002144124009646,0.0,0.0,True,0.234375,0,"[3.458936035049703, 2.7922639376180287, 5.330245309677965, 1.490737075754312]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.3797794900595858,-0.3797794900595858,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.684345586960668,3.684345586960668,0.0,"{""0"": 1}",0.0,0.0,4.254200030118227e-05,1,0.0,0.0,0.0,1.0,True,0.234375,0,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.37387689731785195,-0.3797794900595858,1.0,3.832482013308806e-05,0.000491805142377529,1.0,1.0012974958574055,0.00036885385678314675,-0.000494504544348419,nan,2.9941265728975045e-07,3.802540747579831e-05,3.684345586960668,3.0937038443137603,1.4440104166666667,"{""0"": 148, ""1"": 293, ""2"": 194, ""3"": 104, ""4"": 29}",0.0,128.0,0.0035197919933125377,6,768.0,12.001920624927152,0.0,0.0,True,0.234375,0,"[2.944513485764578, 1.5681624129859342, 3.2980229668215166, 0.003936645856456367]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.3755010451778097,-0.3797794900595858,1.0,2.909759602456874e-05,0.0,1.0,1.0,0.0,-0.000494504544348419,nan,2.2732496894194328e-07,2.8870271055626796e-05,3.684345586960668,3.6843455869606685,1.4700520833333333,"{""0"": 165, ""1"": 263, ""2"": 200, ""3"": 94, ""4"": 46}",0.0,128.0,0.003591375018004328,6,768.0,12.001900415169075,0.0,0.0,True,0.234375,0,"[2.389977651122358, 0.9899506117071977, 0.8989367913081399, 1.7270961367581124]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.3761542077106587,-0.3797794900595858,1.0,2.6035548903124983e-05,0.0010438498754795078,1.0,1.0027714206382732,0.004697324439657785,-0.000494504544348419,nan,2.0340272580566393e-07,2.583214617731932e-05,3.684345586960668,3.4338414685060745,1.4088541666666667,"{""0"": 160, ""1"": 294, ""2"": 183, ""3"": 102, ""4"": 29}",0.0,128.0,0.20631929201772436,6,768.0,12.002308583003469,0.0,0.0,True,0.234375,0,"[2.547824854209277, 1.696949586443871, 5.931599520483105, 0.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.3999546906074815,-0.3999546906074815,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.622813207425327,3.622813207425327,0.0,"{""0"": 1}",0.0,0.0,0.001164749963209033,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.3928364914426932,-0.3962791243619034,1.0,6.742347531146775e-06,0.0039244521302606765,1.0092751952339065,1.0099109698519968,0.018519540237925958,-0.0005159884431795617,nan,5.267459008708418e-08,6.689672941059691e-06,3.7137126982837603,3.713331661480726,0.3958333333333333,"{""0"": 506, ""1"": 222, ""2"": 38, ""3"": 2}",0.0,128.0,0.009762999950908124,6,768.0,12.00566854304634,0.0,0.0,True,0.120849609375,0,"[5.373549559144173, 2.705801904249896, 5.507445005402515, 1.4825481074951963]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.3918510313394759,-0.3999546906074815,1.0,9.329542566734647e-06,0.0033145634546675184,1.0,1.0083800829024643,0.009058601298098573,-0.0005207743367284916,nan,7.288705130261443e-08,9.256655515432031e-06,3.622813207425327,3.676824590233995,0.3971354166666667,"{""0"": 495, ""1"": 242, ""2"": 30, ""3"": 1}",0.0,128.0,0.00958975002868101,6,768.0,12.00549404299818,0.0,0.0,True,0.120849609375,0,"[1.4767187291110258, 2.2552704047148016, 3.0839408482737527, 2.7801337627578087]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.39287424250855923,-0.3990395274367161,1.0,7.50269144501418e-06,0.003332593808135017,1.0022934148319693,1.008439933922016,0.011726993294496002,-0.0005195827180165574,nan,5.861477691417328e-08,7.444076668100006e-06,3.7163102660642386,3.7251413403741576,0.3958333333333333,"{""0"": 494, ""1"": 247, ""2"": 24, ""3"": 3}",0.0,128.0,0.28338791604619473,6,768.0,12.005889541993383,0.0,0.0,True,0.120849609375,0,"[3.458936035049703, 2.7922639376180287, 5.330245309677965, 1.490737075754312]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.4087480042586734,-0.4087480042586734,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.4160316635488535,3.4160316635488535,0.0,"{""0"": 1}",0.0,0.0,0.001140874985139817,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.4013814659089921,-0.4087480042586734,1.0,7.708840320299245e-06,0.0023124240532124973,1.0,1.0057070574463218,0.0016261305895250155,-0.000532223963878481,nan,6.022531500233785e-08,7.648615005296906e-06,3.4160316635488535,3.5169554432463443,0.3893229166666667,"{""0"": 502, ""1"": 236, ""2"": 27, ""3"": 3}",0.0,128.0,0.010047541989479214,6,768.0,12.005844375991728,0.0,0.0,True,0.120849609375,0,"[1.4658942258867813, 0.39390850714718934, 6.161578152486029, 2.512146805630639]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.40259039838811467,-0.4087480042586734,1.0,7.75816657531958e-06,0.0037084117261085847,1.0,1.0091931472142692,0.0,-0.000532223963878481,nan,6.061067636968422e-08,7.697555898949896e-06,3.4160316635488535,3.5120144895781436,0.375,"{""0"": 510, ""1"": 229, ""2"": 28, ""3"": 1}",0.0,128.0,0.009752875019330531,6,768.0,12.005681706999894,0.0,0.0,True,0.120849609375,0,"[2.4706021315664026, 2.1068866903445884, 3.897236506096792, 0.005409123767496499]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.4014551403011654,-0.4087480042586734,1.0,6.9969407843391744e-06,0.004134257169527598,1.0,1.0102657323144912,0.014733559130305801,-0.000532223963878481,nan,5.46635998776498e-08,6.942277184461525e-06,3.4160316635488535,3.290738209224461,0.4010416666666667,"{""0"": 492, ""1"": 249, ""2"": 23, ""3"": 3, ""4"": 1}",0.0,128.0,0.4173692910117097,6,768.0,12.00662658404326,0.0,0.0,True,0.120849609375,0,"[4.301382415191508, 1.19213964944725, 5.127370914276506, 0.9188249527016425]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.3999546906074815,-0.3999546906074815,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.622813207425327,3.622813207425327,0.0,"{""0"": 1}",0.0,0.0,0.0011760839843191206,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.3848041397659305,-0.3990395274367161,1.0,0.00020665087481000025,0.006462218872766767,1.0022934148319693,1.0164996060909754,0.02060532203428586,-0.0005195827180165574,nan,1.614459959453127e-06,0.00020503641485054714,3.7163102660642386,3.47839934970493,2.0182291666666665,"{""0"": 103, ""1"": 217, ""2"": 191, ""3"": 136, ""4"": 74, ""5"": 36, ""6"": 10, ""7"": 1}",0.0,128.0,0.009930457978043705,6,768.0,12.005973875988275,0.0,0.0,True,0.120849609375,0,"[5.373549559144173, 2.705801904249896, 5.507445005402515, 1.4825481074951963]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.38123679963386253,-0.3990395274367161,1.0,0.0002874448382893131,0.009138695768566527,1.0022934148319693,1.0235938194520993,0.013865648985103729,-0.0005195827180165574,nan,2.2456627991352587e-06,0.00028519917549017787,3.7163102660642386,3.250333209730558,2.1119791666666665,"{""0"": 103, ""1"": 203, ""2"": 184, ""3"": 133, ""4"": 89, ""5"": 42, ""6"": 12, ""7"": 2}",0.0,128.0,0.009640917007345706,6,768.0,12.005863582948223,0.0,0.0,True,0.120849609375,0,"[1.8116130968579631, 2.280624576082575, 2.928041418398168, 2.805487934125582]"
