study_name,study_value,method,runs,mean_best_raw_objective,std_best_raw_objective,mean_best_valid_energy,mean_feasible_hit_rate,mean_approx_gap,mean_best_approx_ratio,mean_best_valid_regret_auc,mean_best_valid_energy_per_shot,mean_best_valid_energy_per_usd,mean_best_valid_sharpe_ratio,mean_shot_noise_variance_proxy,mean_excess_variance,mean_budget_violation,aggregate_violation_counts,mean_zne_correction_magnitude,mean_shots_to_first_feasible,mean_elapsed_seconds,mean_effective_shots,mean_estimated_billed_seconds,mean_estimated_qpu_cost_usd,mean_penalty_doublings,mean_constraint_hardness,win_rate,ci95_best_raw_objective_low,ci95_best_raw_objective_high,ci95_feasible_hit_rate_low,ci95_feasible_hit_rate_high,ci95_win_rate_low,ci95_win_rate_high,ci95_elapsed_seconds_low,ci95_elapsed_seconds_high,ci95_estimated_billed_seconds_low,ci95_estimated_billed_seconds_high,ci95_estimated_qpu_cost_usd_low,ci95_estimated_qpu_cost_usd_high,ci95_shots_to_first_feasible_low,ci95_shots_to_first_feasible_high,p_value_best_valid_vs_classical_markowitz,p_value_best_valid_vs_classical_markowitz_bonferroni,p_value_best_valid_vs_random,p_value_best_valid_vs_random_bonferroni,p_value_best_valid_vs_spsa,p_value_best_valid_vs_spsa_bonferroni,p_value_best_valid_vs_bayesian_optimization,p_value_best_valid_vs_bayesian_optimization_bonferroni,p_value_vs_random_best_valid,p_value_vs_random_best_valid_bonferroni
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,bayesian_optimization,2,-0.3732954810747471,0.0062803244549271275,-0.39986108048694435,1.0,0.009020281780203287,1.011212215549683,0.03527176065503669,-0.0005206524485507089,nan,3.391298445279376,0.9315835398777713,118.31110956447695,2.30859375,"{""0"": 154, ""1"": 378, ""2"": 357, ""3"": 319, ""4"": 195, ""5"": 91, ""6"": 33, ""7"": 8, ""8"": 1}",0.0,128.0,0.2769251040008385,768.0,12.007604270474985,0.0,0.0,0.120849609375,0.0,-0.3795758055296742,-0.3670151566198199,1.0,1.0,0.0,0.0,0.22133237501839176,0.3325178329832852,12.007258664991241,12.00794987595873,0.0,0.0,128.0,128.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,classical_markowitz,2,-0.40435134743307743,0.0043966568255959515,-0.40435134743307743,1.0,0.0,1.0,0.0,nan,nan,3.5194224354870904,0.0,0.0,0.0,"{""0"": 2}",0.0,0.0,0.0011703954951371998,0.0,0.0,0.0,0.0,0.120849609375,1.0,-0.4087480042586734,-0.3999546906074815,1.0,1.0,1.0,1.0,0.0011663750046864152,0.0011744159855879843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,random,2,-0.3843901985823043,0.003862068042048944,-0.3981142907038248,1.0,0.009036697757463316,1.015710622667111,0.03902731924726775,-0.0005183779826872718,nan,3.717705168449859,1.7452632949635318e-06,0.0002216484384603685,2.208984375,"{""0"": 187, ""1"": 378, ""2"": 368, ""3"": 286, ""4"": 192, ""5"": 99, ""6"": 24, ""7"": 2}",0.0,128.0,0.010827229532878846,768.0,12.00696764604072,0.0,0.0,0.120849609375,0.0,-0.3882522666243532,-0.3805281305402553,1.0,1.0,0.0,0.0,0.010482209036126733,0.011172250029630959,12.00678037601756,12.007154916063882,0.0,0.0,128.0,128.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,spsa,2,-0.38750644943838375,0.0041508825955010875,-0.4010950307553375,1.0,0.007797961842259685,1.008088866376002,0.0220400326680521,-0.0005222591546293456,nan,3.3381455532023914,0.3458019597851733,43.916848892717006,2.263671875,"{""0"": 192, ""1"": 347, ""2"": 378, ""3"": 284, ""4"": 205, ""5"": 88, ""6"": 32, ""7"": 10}",0.0,128.0,0.010719645506469533,768.0,12.00690691699856,0.0,0.0,0.120849609375,0.0,-0.39165733203388486,-0.3833555668428827,1.0,1.0,0.0,0.0,0.010674333025235683,0.010764957987703383,12.006888709962368,12.006925124034751,0.0,0.0,128.0,128.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,bayesian_optimization,2,-0.3971646914048623,0.0042904488963030896,-0.40389376584769476,1.0,0.0037334254888313073,1.0011467074159848,0.013230276212400902,-0.0005259033409475192,nan,3.5661709648065463,5.663918839591154e-08,7.1931769262807655e-06,0.3984375,"{""0"": 986, ""1"": 496, ""2"": 47, ""3"": 6, ""4"": 1}",0.0,128.0,0.3503786035289522,768.0,12.006258063018322,0.0,0.0,0.120849609375,0.0,-0.4014551403011654,-0.39287424250855923,1.0,1.0,0.0,0.0,0.28338791604619473,0.4173692910117097,12.005889541993383,12.00662658404326,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,classical_markowitz,2,-0.40435134743307743,0.0043966568255959515,-0.40435134743307743,1.0,0.0,1.0,0.0,nan,nan,3.5194224354870904,0.0,0.0,0.0,"{""0"": 2}",0.0,0.0,0.001152812474174425,0.0,0.0,0.0,0.0,0.120849609375,1.0,-0.4087480042586734,-0.3999546906074815,1.0,1.0,1.0,1.0,0.001140874985139817,0.001164749963209033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,random,2,-0.39710897867584266,0.004272487233149436,-0.4025135643102884,1.0,0.003118438091736587,1.0046375976169533,0.010072835413725487,-0.0005241062035290214,nan,3.564872180916307,5.644995254471102e-08,7.169143973178299e-06,0.392578125,"{""0"": 1008, ""1"": 458, ""2"": 65, ""3"": 5}",0.0,128.0,0.00990527097019367,768.0,12.005756459519034,0.0,0.0,0.120849609375,0.0,-0.4013814659089921,-0.3928364914426932,1.0,1.0,0.0,0.0,0.009762999950908124,0.010047541989479214,12.00566854304634,12.005844375991728,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,spsa,2,-0.3972207148637953,0.00536968352431938,-0.40435134743307743,1.0,0.0035114875903880516,1.0,0.0045293006490492865,-0.0005264991503034863,nan,3.5194224354870904,6.674886383614933e-08,8.477105707190963e-06,0.38606770833333337,"{""0"": 1005, ""1"": 471, ""2"": 58, ""3"": 2}",0.0,128.0,0.00967131252400577,768.0,12.005587874999037,0.0,0.0,0.120849609375,0.0,-0.40259039838811467,-0.3918510313394759,1.0,1.0,0.0,0.0,0.00958975002868101,0.009752875019330531,12.00549404299818,12.005681706999894,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,bayesian_optimization,2,-0.3867420097589288,0.004724280764427047,-0.40435134743307743,1.0,0.005963756569465836,1.0,0.012578709501054136,-0.0005264991503034863,nan,3.5194224354870904,0.26708895881699285,33.92029776975809,2.0963541666666665,"{""0"": 195, ""1"": 405, ""2"": 382, ""3"": 294, ""4"": 156, ""5"": 81, ""6"": 21, ""7"": 2}",0.0,128.0,0.2759557500248775,768.0,12.00651675008703,0.0,0.0,0.120849609375,0.0,-0.39146629052335585,-0.38201772899450176,1.0,1.0,0.0,0.0,0.259580125042703,0.292331375007052,12.006400249083526,12.006633251090534,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,classical_markowitz,2,-0.40435134743307743,0.0043966568255959515,-0.40435134743307743,1.0,0.0,1.0,0.0,nan,nan,3.5194224354870904,0.0,0.0,0.0,"{""0"": 2}",0.0,0.0,0.0011782499786932021,0.0,0.0,0.0,0.0,0.120849609375,1.0,-0.4087480042586734,-0.3999546906074815,1.0,1.0,1.0,1.0,0.0011760839843191206,0.0011804159730672836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,random,2,-0.3853088406542141,0.0005047008882836379,-0.40389376584769476,1.0,0.006514508296877058,1.0011467074159848,0.01601198391146247,-0.0005259033409475192,nan,3.5661709648065463,0.212839562570395,27.030624446440157,2.0865885416666665,"{""0"": 191, ""1"": 428, ""2"": 368, ""3"": 273, ""4"": 178, ""5"": 79, ""6"": 18, ""7"": 1}",0.0,128.0,0.010236895992420614,768.0,12.006214208493475,0.0,0.0,0.120849609375,0.0,-0.38581354154249775,-0.3848041397659305,1.0,1.0,0.0,0.0,0.009930457978043705,0.010543334006797522,12.005973875988275,12.006454540998675,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,spsa,2,-0.38562138039200267,0.004384580758140105,-0.40389376584769476,1.0,0.006710977417934638,1.0011467074159848,0.013214699969299554,-0.0005259033409475192,nan,3.5661709648065463,1.960832949171159e-06,0.0002490257845447372,2.0592447916666665,"{""0"": 227, ""1"": 388, ""2"": 381, ""3"": 270, ""4"": 176, ""5"": 68, ""6"": 23, ""7"": 3}",0.0,128.0,0.00974225002573803,768.0,12.005899666983169,0.0,0.0,0.120849609375,0.0,-0.39000596115014274,-0.38123679963386253,1.0,1.0,0.0,0.0,0.009640917007345706,0.009843583044130355,12.005863582948223,12.005935751018114,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,bayesian_optimization,2,-0.41472722144155993,0.04134475985591768,-0.4189321619580028,1.0,0.0017156700686326114,1.0,0.0028143408611628062,-0.0005454845858828162,nan,4.0869739974138835,0.6182913163638745,78.52299717821205,1.6842447916666665,"{""0"": 283, ""1"": 439, ""2"": 449, ""3"": 210, ""4"": 155}",0.0,128.0,0.33706037551746704,768.0,12.00220220751362,0.0,0.0,0.234375,0.0,-0.4560719812974776,-0.37338246158564226,1.0,1.0,0.0,0.0,0.29982666700379923,0.37429408403113484,12.002163707045838,12.0022407079814,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,classical_markowitz,2,-0.4189321619580028,0.039152671898417035,-0.4189321619580028,1.0,0.0,1.0,0.0,nan,nan,4.0869739974138835,0.0,0.0,0.0,"{""0"": 2}",0.0,0.0,4.318749415688217e-05,0.0,0.0,0.0,0.0,0.234375,1.0,-0.45808483385641985,-0.3797794900595858,1.0,1.0,1.0,1.0,4.3042004108428955e-05,4.333298420533538e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,random,2,-0.4152377303060064,0.04082358408467704,-0.4189321619580028,1.0,0.0002782822746577873,1.0,0.0,-0.0005454845858828162,nan,4.0869739974138835,0.9501758002915205,120.67232663702309,1.6764322916666665,"{""0"": 288, ""1"": 450, ""2"": 409, ""3"": 249, ""4"": 140}",0.0,128.0,0.003484437504084781,768.0,12.00197026997921,0.0,0.0,0.234375,0.0,-0.4560613143906835,-0.3744141462213294,1.0,1.0,0.0,0.0,0.0034145829849876463,0.0035542920231819153,12.001962417038158,12.001978122920264,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.001,spsa,2,-0.4145752345864607,0.041274537128312694,-0.4189321619580028,1.0,0.0015887222568193027,1.0,0.0019216983043136432,-0.0005454845858828162,nan,4.0869739974138835,1.0720880853543056,136.15518683999682,1.662109375,"{""0"": 249, ""1"": 461, ""2"": 524, ""3"": 164, ""4"": 138}",0.0,128.0,0.0033894379739649594,768.0,12.001875791407656,0.0,0.0,0.234375,0.0,-0.45584977171477337,-0.373300697458148,1.0,1.0,0.0,0.0,0.0032832089927978814,0.0034956669551320374,12.001861416909378,12.001890165905934,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,bayesian_optimization,2,-0.41544084076873655,0.039286633058077836,-0.4189321619580028,1.0,0.0005219249377397539,1.0,0.0023486622198288926,-0.0005454845858828162,nan,4.0869739974138835,3.0074179179034475e-07,3.8194207557373775e-05,1.3665364583333335,"{""0"": 340, ""1"": 577, ""2"": 381, ""3"": 192, ""4"": 46}",0.0,128.0,0.23318520851898938,768.0,12.002226353506558,0.0,0.0,0.234375,0.0,-0.4547274738268144,-0.3761542077106587,1.0,1.0,0.0,0.0,0.20631929201772436,0.2600511250202544,12.002144124009646,12.002308583003469,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,classical_markowitz,2,-0.4189321619580028,0.039152671898417035,-0.4189321619580028,1.0,0.0,1.0,0.0,nan,nan,4.0869739974138835,0.0,0.0,0.0,"{""0"": 2}",0.0,0.0,4.279200220480561e-05,0.0,0.0,0.0,0.0,0.234375,1.0,-0.45808483385641985,-0.3797794900595858,1.0,1.0,1.0,1.0,4.254200030118227e-05,4.3042004108428955e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,random,2,-0.4151552040051748,0.04127830668732288,-0.4189321619580028,1.0,0.0004627092030493607,1.0,0.00018442692839157337,-0.0005454845858828162,nan,4.0869739974138835,3.7428686999103016e-07,4.7534432488860835e-05,1.4348958333333335,"{""0"": 301, ""1"": 581, ""2"": 394, ""3"": 205, ""4"": 55}",0.0,128.0,0.003565604507457465,768.0,12.00193647845299,0.0,0.0,0.234375,0.0,-0.4564335106924977,-0.37387689731785195,1.0,1.0,0.0,0.0,0.0035197919933125377,0.003611417021602392,12.001920624927152,12.001952331978828,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,spsa,2,-0.4163389506345475,0.04083790545673782,-0.4189321619580028,1.0,9.036276173346458e-05,1.0,0.00027108828520039374,-0.0005454845858828162,nan,4.0869739974138835,3.020569992002119e-07,3.8361238898426914e-05,1.423828125,"{""0"": 329, ""1"": 545, ""2"": 410, ""3"": 186, ""4"": 66}",0.0,128.0,0.003495354496408254,768.0,12.001871228101663,0.0,0.0,0.234375,0.0,-0.45717685609128533,-0.3755010451778097,1.0,1.0,0.0,0.0,0.00339933397481218,0.003591375018004328,12.001842041034251,12.001900415169075,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,bayesian_optimization,2,-0.4187481499226161,0.039014766595128286,-0.4189321619580028,1.0,0.0002168066318605962,1.0,0.0,-0.0005454845858828162,nan,4.0869739974138835,3.6286358778294357e-09,4.6083675648433834e-07,0.16015625,"{""0"": 1296, ""1"": 234, ""2"": 6}",0.0,128.0,0.3041249169909861,768.0,12.002136416558642,0.0,0.0,0.234375,0.0,-0.4577629165177444,-0.37973338332748785,1.0,1.0,0.0,0.0,0.26171266700839624,0.34653716697357595,12.002095375093631,12.002177458023652,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,classical_markowitz,2,-0.4189321619580028,0.039152671898417035,-0.4189321619580028,1.0,0.0,1.0,0.0,nan,nan,4.0869739974138835,0.0,0.0,0.0,"{""0"": 2}",0.0,0.0,4.4521031668409705e-05,0.0,0.0,0.0,0.0,0.234375,0.6666666666666666,-0.45808483385641985,-0.3797794900595858,1.0,1.0,0.3333333333333333,1.0,4.270905628800392e-05,4.633300704881549e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,random,2,-0.41877120328866513,0.03899171322907932,-0.4189321619580028,1.0,0.0,1.0,0.0,-0.0005454845858828162,nan,4.0869739974138835,4.658243592003115e-09,5.915757695177289e-07,0.154296875,"{""0"": 1306, ""1"": 223, ""2"": 7}",0.0,128.0,0.003051895502721891,768.0,12.001871999993455,0.0,0.0,0.234375,0.16666666666666666,-0.4577629165177444,-0.3797794900595858,1.0,1.0,0.0,0.3333333333333333,0.0029779159813188016,0.00312587502412498,12.001846249972004,12.001897750014905,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,spsa,2,-0.41868648819953996,0.038906998139954185,-0.4189321619580028,1.0,0.00030716939359406076,1.0,0.0006504198955817886,-0.0005454845858828162,nan,4.0869739974138835,8.690268353417267e-09,1.1036429142173261e-06,0.17447916666666669,"{""0"": 1277, ""1"": 250, ""2"": 9}",0.0,128.0,0.0031602704839315265,768.0,12.001887145452201,0.0,0.0,0.234375,0.16666666666666666,-0.45759348633949415,-0.3797794900595858,1.0,1.0,0.0,0.3333333333333333,0.002806040982250124,0.003514499985612929,12.00174087495543,12.002033415948972,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,bayesian_optimization,2,-0.41707474132367917,0.03950265996649052,-0.4189321619580028,1.0,0.0,1.0,0.0,-0.0005454845858828162,nan,4.0869739974138835,2.3778525195148925e-07,3.019872699783913e-05,1.1048177083333335,"{""0"": 399, ""1"": 698, ""2"": 332, ""3"": 93, ""4"": 14}",0.0,128.0,0.3226978960155975,768.0,12.002183041971875,0.0,0.0,0.234375,0.0,-0.4565774012901697,-0.37757208135718867,1.0,1.0,0.0,0.0,0.2401361670345068,0.4052596249966882,12.002130624954589,12.002235458989162,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,classical_markowitz,2,-0.4189321619580028,0.039152671898417035,-0.4189321619580028,1.0,0.0,1.0,0.0,nan,nan,4.0869739974138835,0.0,0.0,0.0,"{""0"": 2}",0.0,0.0,4.5354507165029645e-05,0.0,0.0,0.0,0.0,0.234375,1.0,-0.45808483385641985,-0.3797794900595858,1.0,1.0,1.0,1.0,4.533398896455765e-05,4.537502536550164e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,random,2,-0.4160272180026779,0.03975774346177441,-0.4189321619580028,1.0,6.147564279719113e-05,1.0,0.0,-0.0005454845858828162,nan,4.0869739974138835,1.7543500534138154e-07,2.2280245678355454e-05,1.056640625,"{""0"": 442, ""1"": 678, ""2"": 316, ""3"": 87, ""4"": 13}",0.0,128.0,0.003947958000935614,768.0,12.00206387694925,0.0,0.0,0.234375,0.0,-0.4557849614644523,-0.3762694745409035,1.0,1.0,0.0,0.0,0.0037712909979745746,0.004124625003896654,12.002005501883104,12.002122252015397,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.02,spsa,2,-0.4166237417008618,0.039767656493976095,-0.4189321619580028,1.0,6.147564279719113e-05,1.0,0.0,-0.0005454845858828162,nan,4.0869739974138835,1.6265498230871753e-07,2.065718275320712e-05,1.0501302083333335,"{""0"": 436, ""1"": 691, ""2"": 313, ""3"": 88, ""4"": 8}",0.0,128.0,0.0035722085158340633,768.0,12.001873042027,0.0,0.0,0.234375,0.0,-0.45639139819483787,-0.3768560852068857,1.0,1.0,0.0,0.0,0.0035107919829897583,0.0036336250486783683,12.00185166602023,12.001894418033771,0.0,0.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
